x0,x1,x2,y
-1.9429000717435265,-5.133079342630193,1.4761216350290995,6.0
-2.109576034976423,10.845231783236459,3.8047005642294947,0.0
4.764902730950155,-8.548709500478681,9.437035878984714,3.0
6.649354281477571,-5.803043245558996,-5.981101145900437,4.0
-7.868346393466402,8.199243568226922,1.9554501923098853,2.0
4.707014660968766,-10.234000787333612,9.620159649364622,3.0
-6.936887152860152,-3.0640643695469376,0.5288028199445832,5.0
6.424670270329431,-6.200192389517666,-6.463385381543993,4.0
-9.535679449091058,7.164903142127246,2.1308866689338575,2.0
-1.6125165035591056,-4.007921104913957,3.8698155425399823,6.0
6.234337199436932,-5.480519588665045,-8.613152074469662,4.0
-3.0351433490952604,8.66849585686662,4.509222190400982,0.0
2.6341692220789907,-6.810861280737497,-7.349832920500909,1.0
4.955267407329789,-5.511819641041237,-7.778989776927302,4.0
-1.5258680771490178,-4.655835383223543,2.555246089380126,6.0
-6.266323291941572,-3.1561661212670606,0.43247654440782307,5.0
-8.655175584504372,7.6591632690298335,0.7398072301200125,2.0
6.626519276834451,-4.454001946856361,-6.379624924935851,4.0
3.4135122907698334,-8.444521901131894,10.16647716512546,3.0
2.0601963750239047,-8.11066509287847,-6.362280342039122,1.0
5.833929790966308,-6.321190005661462,-7.5182322048648285,4.0
-0.4098643837746445,-3.4108120070298633,3.0993110467576446,6.0
-1.5890943805583861,-3.6942353339858505,1.4256833528159765,6.0
4.450262759665915,-9.977541341729003,8.855765152719426,3.0
-9.452518171539516,6.714206724350092,2.644650448928421,2.0
-1.1991421778551874,-2.63711184026873,1.772772794190491,6.0
-6.017687248745698,-3.619417417082252,-0.25174625211276125,5.0
4.192833340210374,-8.953413515901516,9.402343030722811,3.0
-7.53154048211013,-5.064127783666761,0.8812713591215058,5.0
-0.47332396179290026,-4.320203178393875,2.534103429301774,6.0
1.9977098247972993,-7.49030654052336,-6.875561034844205,1.0
6.594909618934236,-6.350132749265173,-6.404802617475322,4.0
-7.148029307696713,-5.0012006979735775,1.8503163396667928,5.0
0.6741788182469481,-7.175555566716988,-6.426118616371964,1.0
-2.1241170928878654,-3.698747360806425,2.821701756708348,6.0
6.276627389007778,-4.795448158351375,-6.763339275543824,4.0
4.743421311546583,-10.1467114383323,9.03697622970254,3.0
7.398716073955702,-6.060971086280251,-6.001059402848449,4.0
2.6634706230605247,-7.990524802779257,-7.063897858474227,1.0
-2.797323165307202,-3.422417488637724,3.2709140025317955,6.0
-9.372475480390587,7.750964555282836,1.0984419406831498,2.0
3.6783134809259357,-9.856190697772893,8.343958217304365,3.0
3.0628216494827143,-7.171190499110423,-5.118997023445599,1.0
-6.654891669060892,-3.2669318445681967,0.27113417759850245,5.0
-2.0927551768668082,9.51840514934061,3.1385038516819117,0.0
7.578138368381886,-4.906075335140556,-7.57308888831258,4.0
-8.623278798890377,6.501057507624166,1.0820761415871716,2.0
4.6347513345486355,-8.345243600247407,10.263864400962312,3.0
-1.4162739204338317,8.598960269963369,6.371084735357987,0.0
6.189731106373094,-4.931366581658473,-7.6438241746819555,4.0
6.386424572153338,-5.114468324127556,-6.155906479033311,4.0
7.437495944283878,-6.266802565270862,-7.030467980624895,4.0
4.804594979588808,-9.531612617703662,9.703438303951295,3.0
-4.277231854484894,9.897542615623962,4.76568558565634,0.0
7.500199978351332,-4.061176440720715,-5.956808620551186,4.0
-1.5649667755664147,-4.628705138294482,1.452966776918911,6.0
-1.059613523744853,9.300626711151736,4.954489357335043,0.0
8.402561384210188,-7.0373834807361275,-6.112985675427837,4.0
6.405648614310807,-4.219979117100303,-5.307860155496893,4.0
-1.1768562913525922,-3.8702582352681993,2.812553284103756,6.0
-1.008305476647162,-3.6768744068943984,3.826426226849703,6.0
8.403474818456925,-5.236305577952803,-5.011177901446453,4.0
-6.192019928935418,-1.8929803575704214,0.07067697573543369,5.0
-1.485660692331688,-3.784961258291822,2.1684413977505286,6.0
-7.152607020210485,-4.937660644765721,0.5516308956034304,5.0
-9.257753044362646,7.976778134675531,1.6403069573912954,2.0
-7.5812654083709194,-3.3310048566590043,-0.28802341530472875,5.0
1.853248792214028,-7.382745554385171,-5.416645862454124,1.0
-9.288739112566144,6.350208439066163,2.0087938509320806,2.0
1.3239268491597205,-6.276919623163516,-6.773078342983863,1.0
4.809149497622435,-10.076509177483615,9.37897854134751,3.0
6.7513651544180435,-5.500340382065975,-5.1118405660982535,4.0
-1.7266421014485394,-4.890281687089739,3.6608523113153955,6.0
-8.60213812728119,8.457788493808371,1.4626919833224319,2.0
-10.022632066496538,6.424965203226879,2.664748625791198,2.0
-4.368973352214671,9.158710801642666,6.754736102946942,0.0
-2.5846950230810553,8.945571528424088,5.290030376743298,0.0
7.234393812316985,-5.824073992289551,-6.474376055220455,4.0
-9.3482929760901,7.970251857044861,1.91863534599059,2.0
-2.7302533311539086,8.361455811882903,4.813812096777472,0.0
-7.737260429694254,8.809504682935287,0.6033249351927812,2.0
7.232442540733791,-6.936569145299239,-6.4767632852063475,4.0
0.6478156682930596,-7.13975737708857,-7.629803229466933,1.0
-1.2427967400455358,-4.054548971090511,1.76880203618215,6.0
-1.9041163676228452,7.883866651924899,5.637234625451772,0.0
-2.1070257096341445,8.735651365333156,4.243036986196306,0.0
-1.7575889057395018,-4.510819806793503,3.915910618094984,6.0
-7.219068965094786,-4.426611004643271,1.353053501842219,5.0
-1.705083564430336,8.812382093426761,4.912358851507988,0.0
7.357043460600587,-5.003113988690092,-7.517464222173183,4.0
-3.0856984691253646,10.229260810371757,5.166592845766093,0.0
-2.3727222601880595,9.682738446878245,3.9272041622672393,0.0
2.6602855212686305,-7.081287963879249,-6.342481636751593,1.0
6.977769374032117,-5.756101400925236,-6.2234486184232765,4.0
4.597297028936461,-10.386978265680888,10.400508239570811,3.0
-5.293602239765478,-4.062714879491726,0.9852868062640263,5.0
-9.450127516800588,6.5472833186234904,2.614236843061416,2.0
-7.590056018349604,-5.924125275597458,0.24473136692719366,5.0
-7.42444815093016,-3.844253170594525,0.9334508670448749,5.0
2.769884416412128,-6.7519405932306045,-5.467269350034116,1.0
3.137118913187636,-9.440593428489347,8.228089880920667,3.0
-7.932704335063666,-4.309292611720186,-0.2634794942416794,5.0
4.825090932101032,-8.84694333567618,9.583337417889732,3.0
4.105846795937691,-9.627040721453605,8.993861015195932,3.0
-7.3143011495557975,-4.270604893478778,0.8739225809807789,5.0
6.513787057464819,-5.252737522788097,-6.109227889838064,4.0
-8.823495800404784,9.376196242894222,1.8543740019778066,2.0
-7.980046564139217,7.088704944393574,2.3291421578298754,2.0
-9.3760730655748,8.41048915457403,-0.023330403792182874,2.0
-7.252174149708669,-4.836153210887308,0.776542393998239,5.0
-2.0142680552848042,10.043301018922003,5.48964671695907,0.0
-1.7864465330625072,10.604953323062798,6.464278281410188,0.0
-1.4588748503955111,-3.918587701747439,3.7268977363253124,6.0
-3.032696299943163,8.395706151836063,4.359247440089806,0.0
-10.302412947610083,7.528642562893774,1.769868184547089,2.0
-1.8624620903956988,-4.279738980401179,1.8974632029923482,6.0
-4.027099209043676,10.038718737540293,4.147771894011037,0.0
-2.04135751901218,-4.685282410878588,1.9659030007998362,6.0
-9.683756263155916,8.015180493496517,3.04239975859309,2.0
2.7537397143268647,-6.557271532348388,-6.514477540798853,1.0
3.986313737191299,-9.836638944691932,10.427629845202294,3.0
-8.971041902913116,6.367436067290538,2.5760881432387817,2.0
-0.8520660027060598,-2.583541188385894,1.4620243470833039,6.0
6.136637051739248,-5.507889274339285,-5.9286858163667695,4.0
-0.9591625078786062,-4.090805657142793,3.1130149736375126,6.0
-1.3558242142927084,9.641588200890082,4.888351843326263,0.0
7.138674407053833,-5.191577399346464,-5.0153669502197396,4.0
-1.615938418397707,-3.709962181708586,1.8228367939440233,6.0
-1.2824128398480252,-4.376044067229384,2.1282057185004706,6.0
-6.078920002114362,-2.8647196312168246,0.20315576720623796,5.0
-7.6470549437470865,7.98875704755673,2.1193087647435234,2.0
-2.939627417562688,9.067818707588216,3.6516037825112972,0.0
-5.408964923443326,-3.8570012034685446,0.5462187677459639,5.0
-1.5562225396281746,-3.7100799616704103,2.109536000384817,6.0
4.944219395908856,-9.675293404859067,8.298652957762316,3.0
3.5057261466141303,-9.331243569032672,9.659299701335524,3.0
4.460617846368767,-10.566721683231776,9.148244929810463,3.0
-1.3516640913741367,-4.7795538689642285,1.8096399197723083,6.0
-1.7180378992541014,-3.818438673976529,2.333528502582173,6.0
-2.215515809622296,8.593641818347956,4.535048110628905,0.0
-5.793292966963205,-3.9685172411818246,0.5411449710180665,5.0
-1.9761310527917586,-4.975966522254191,2.281748402362409,6.0
-2.6744513577978135,8.445588583869329,4.104581971337987,0.0
-8.98856105916092,8.65830544696591,2.266902882091424,2.0
-3.4189406436947984,8.300022450343858,5.866225532656547,0.0
3.127066474132759,-9.766745404722725,9.574367591355728,3.0
-8.425082120796143,7.689534836974732,2.732628943865577,2.0
-1.8727212519359968,10.2106335305051,4.910423837822757,0.0
-8.506725580185718,6.309841666377232,1.8367610331732773,2.0
-10.249918932361535,6.3394988547610875,1.588006159062146,2.0
7.350521758928842,-4.269312522328174,-7.522455749189948,4.0
5.0158177513275435,-9.24883415899483,10.045985643075722,3.0
-9.395076878596582,8.91741544657546,2.823422563048228,2.0
-10.48383676737327,7.538331336096374,2.4777715732044143,2.0
-7.9077729414669085,6.870864107215761,1.6340065995754396,2.0
5.8706535325310085,-4.824931108469281,-6.7283818684311445,4.0
-5.909505572373681,-2.026351191208958,0.11269329593761357,5.0
2.581188037893559,-7.194951808099108,-7.499550730959831,1.0
-6.750261824126761,-3.9083660682399755,1.5677859248592563,5.0
-6.015765307272639,-3.3555018489280104,0.8172402308991671,5.0
4.611700331880979,-10.491267180969452,9.849638124153412,3.0
1.2096040738185296,-6.001683326018005,-6.344559182561365,1.0
6.938319944150654,-4.913527550458335,-7.422304137965389,4.0
-9.204213411807443,6.703261809809172,2.9191316459401144,2.0
-1.3425823871823066,-4.779127736914112,1.8092298593301663,6.0
4.354003413756011,-10.488107338775453,8.164264080128952,3.0
7.065487214768464,-4.745810588960037,-5.347182135348256,4.0
-5.619133383325772,-3.687593014706581,0.5096492455733811,5.0
-8.403711558657408,-3.019739401621408,0.9388486794362364,5.0
4.957040898846685,-5.955884779623872,-5.556448371822871,4.0
-8.147857527831812,6.340320627103146,2.781458813109853,2.0
-7.1269422920013605,-2.7988662833826092,0.6309588501645126,5.0
7.77137669523601,-5.411999467776532,-7.023323076957183,4.0
3.494450802450733,-8.40708608412179,9.975294385470892,3.0
-7.015187309469531,-3.3666279322479906,0.805549591052017,5.0
1.6827297929898681,-8.02598645804494,-5.84767101266158,1.0
-8.009219782291575,7.220399196482395,1.8078020676498974,2.0
-6.845193763776615,-2.3381291091978316,0.9260298991753406,5.0
5.956791277901141,-6.119836918752961,-8.482090392935275,4.0
-3.9080352110187713,8.008413887855246,5.347159505475445,0.0
-9.299759727406613,7.559862217099313,2.170873586359347,2.0
-4.943942141516251,-3.522177947718371,0.2021753217258495,5.0
2.4870621575808745,-7.050568606247159,-8.496763660944705,1.0
-5.746030975886556,-3.8888784917851775,0.9132063550954481,5.0
-7.3856852229034375,-4.203385211699933,1.3368809428527855,5.0
0.03528256781802508,-2.100813079172522,2.5573636811732854,6.0
1.652944666978384,-8.348056639971995,-6.228536207077141,1.0
-0.6709819935924918,-3.1917139327407176,2.1865942957346522,6.0
6.559405390139816,-7.245926384817343,-5.9734542517256966,4.0
-8.92254424909945,6.280077376677572,1.862616496973232,2.0
-1.8962408157134645,9.822617189198846,5.618847108763534,0.0
-2.0821017872926606,-5.732825064407051,3.738659689163944,6.0
-1.0527692894668312,-4.137336120404258,1.3033290849854904,6.0
-8.109308044768765,7.193642028966609,1.228628490784478,2.0
1.669888285261734,-6.306790591918874,-6.709853715769504,1.0
-9.145033278445025,5.93666673276154,0.318452087776282,2.0
-0.4517853820513391,-6.468719164059149,-8.293388568807107,1.0
1.717577627482597,-6.4453285126683335,-6.820220548275923,1.0
-7.924107543301968,7.0494260116205325,2.7552926052401214,2.0
-6.402083008098047,-2.759286730867876,0.772959326061883,5.0
-8.647551629504372,7.793865529896995,2.896950937798831,2.0
-6.521376274038643,-4.498647421318003,-0.430811604483052,5.0
4.588743130558725,-9.337975722963014,9.588948918750559,3.0
-2.4625168196243683,8.4184587628171,3.2822009282391,0.0
-1.303090775921803,8.460564358536809,5.686288368757523,0.0
1.209926120657062,-7.21176741608224,-7.781100158944797,1.0
-0.5734430738469455,-3.605347589332024,1.8122320067588011,6.0
2.8307419780200336,-7.454058241875389,-6.969302222976037,1.0
-0.9205290806609177,-2.882256095232843,3.0008158904784876,6.0
-3.101932198464344,-4.162205986599783,3.475549692358408,6.0
3.6451370802504206,-10.140039488058763,9.50478767250904,3.0
-1.7239876851825326,-3.5189782893189037,2.463412203934549,6.0
-8.921731208889174,8.353787546438749,2.4511076153372686,2.0
-7.596064300476936,6.032851394099132,1.974380615412765,2.0
2.585220663079178,-10.07381832345764,7.485203548902815,3.0
-9.068320540735634,7.978104208666395,2.1387168293165857,2.0
2.6588739493429068,-7.130610169599148,-7.087831519911703,1.0
4.667090337617753,-9.138478979763622,8.352910621917378,3.0
-8.579894457606107,7.449893073701072,1.5965867388947197,2.0
-0.53405127908888,-3.084822589445995,2.643237401767486,6.0
-2.533519836277149,9.755779636799888,6.403262011664614,0.0
6.911774905934691,-6.9323793264493405,-5.242978696807033,4.0
-0.8921069519636595,-2.6037273961259304,2.441377180891532,6.0
-1.8153626362926891,-3.779184751729245,2.1756645097974046,6.0
3.5242345097580747,-9.310297475502423,11.343818623383985,3.0
-1.1987834521242435,-4.292646162856077,1.645436646719122,6.0
-5.655268851715055,-3.752946125548235,1.0004873100485492,5.0
0.6277868556776647,-7.116029022777737,-6.965332877431213,1.0
5.433145466794335,-6.040128899064981,-6.340131843289396,4.0
-9.253421490998427,7.968610995995364,1.5066884595365355,2.0
6.431857025995036,-3.7052983786196463,-6.845654005450306,4.0
4.313534805081342,-10.032391133779285,9.444006734712163,3.0
-1.164995456333639,-3.2928312871419223,2.7719665625976617,6.0
7.321998749426616,-5.996149205930453,-5.881717907898886,4.0
-7.696607558265258,7.380753445459185,2.8851763277536744,2.0
-3.237760681504536,9.087777924717116,3.1317187946112073,0.0
-9.693975681337868,7.142180693821873,2.5512893133560626,2.0
-4.698426533440845,-3.07947718290647,1.0167297973269562,5.0
-7.711173561831286,-3.6141064770225624,-0.4293722653676394,5.0
-6.793320736775253,-3.7792516007017056,2.0803116493363216,5.0
-1.373457301043622,-3.172188836587048,2.473124704245163,6.0
2.5188322405329133,-6.3561280236363755,-7.690276006605252,1.0
3.934619653460973,-9.098053278529619,9.519758545594794,3.0
8.00831096834886,-5.961464008131122,-5.177946352504284,4.0
3.3250879496169805,-10.38568484219727,9.804818188191964,3.0
-2.401537490083297,-5.219703130199707,2.443460488853331,6.0
-1.9339724836350345,-3.8709599849381275,3.043259040645061,6.0
0.9704035933606323,-6.861666861329141,-7.0926070507003764,1.0
3.2524132963236827,-6.42906846837742,-5.46202425862458,1.0
5.353159782631585,-8.333428428933612,9.014911366282355,3.0
1.634930600252841,-6.716014388902289,-7.276346449980802,1.0
6.079879349250061,-3.804632298880965,-6.257935737940991,4.0
-2.4893116200517347,8.77392223314412,5.126605039267482,0.0
8.09755140288403,-6.103672921459272,-6.465822182656789,4.0
-5.895008409833264,-4.7516654345735,1.8691524351555804,5.0
2.514352618959165,-7.095108874932676,-7.51717090953956,1.0
-1.060097600120765,9.513125213719631,4.902800564526669,0.0
-1.1201807199201237,-3.0681720941779513,1.8620415766133753,6.0
-10.708509469057628,8.197617788504164,2.0709303815201623,2.0
-6.32228933509777,-3.383146050863128,0.9909247841338709,5.0
0.9957240094099604,-6.02186981840048,-6.07033005451288,1.0
-1.6423991872085402,-4.246295139073901,1.8408865433269321,6.0
4.837376294018275,-8.884872893540406,9.769842564429606,3.0
-2.4417385612589633,10.335275391148151,5.357149759616917,0.0
3.9382451387144846,-9.321949953691853,8.93788433977017,3.0
3.9143406236263254,-7.339299215701704,-5.209912804575831,1.0
4.178574792241555,-8.643889081098575,8.815417830532084,3.0
5.223046782711236,-10.353609019770108,9.11365516544145,3.0
5.510261623009733,-9.893576953002688,9.726404298424505,3.0
6.026941801257909,-5.592266538914123,-6.415951796681784,4.0
5.690810707009336,-9.64588263645962,8.65960367974315,3.0
-7.349229299581433,7.544222120598822,3.039366986532255,2.0
3.191788119833255,-9.473201612762557,8.930876195399012,3.0
5.862981999245454,-6.214294795821478,-6.986486775265751,4.0
-8.925748966410723,7.8613450730272465,1.3494297332546008,2.0
-8.769674700990894,7.35855623378919,3.232893099805546,2.0
3.2763202644555927,-8.165943036294525,-7.075534345097174,1.0
-5.825320531897763,-4.697002966129249,1.7869904006066644,5.0
-0.8411821831371594,-3.8880101413539236,0.42171193030543885,6.0
6.516749764674378,-6.271047236381014,-6.9403668292280685,4.0
-4.951460054043246,-3.9345327793741127,0.06922973930844367,5.0
-0.7897417028565791,-4.004186840262127,2.4126788044498557,6.0
4.207815690833846,-11.03986800789399,9.990920749680788,3.0
6.788171022413067,-5.8276809939157,-5.8633441278501675,4.0
-5.462652278986906,-2.6350518612568727,0.7170858987333922,5.0
7.412688655860447,-6.092619158124145,-6.215909548976405,4.0
-6.455154393980613,-4.015585284722144,0.16063609296514048,5.0
-7.116529739052641,-4.012344045235633,1.4923126336668195,5.0
1.865664829396682,-6.93995773587623,-5.552957350530694,1.0
-9.361967388505116,7.428797283948196,2.479664949293229,2.0
2.1564454889106237,-7.418785320561996,-6.164031548539787,1.0
-1.204454278042398,9.77943840687642,4.140047198680859,0.0
-3.1551459442284417,8.89508196870723,5.385135851172953,0.0
6.8126148353987706,-6.21259268259999,-6.678068842084006,4.0
-8.492450185269783,7.431135452774395,1.816912571790121,2.0
5.843756605597232,-4.20187002586435,-6.339038617447127,4.0
-8.699312395070192,6.642911036548521,1.9038130512866691,2.0
4.186850562019943,-10.001651799711127,8.092808723417715,3.0
-0.8145489659901856,-3.9270844478648477,3.4800726147439685,6.0
-2.377473498765895,8.702764893774162,5.9126027601517155,0.0
6.906285393957775,-6.117075026877018,-6.1678936246138605,4.0
-1.6356038115666132,11.236936561440274,5.594790615653955,0.0
-1.523378334840699,-3.2995588340953383,1.0942493567770921,6.0
1.938346110736999,-7.211389100532844,-7.442235789369267,1.0
-1.0236619946920105,-2.8015015550377846,2.4704820712737363,6.0
-1.5219847084705496,-4.223130318488651,1.515152705088894,6.0
-9.053024791803185,7.608826608379985,3.163907357023425,2.0
-8.738354004002662,6.356204409195279,2.628388984405224,2.0
-9.258181513670303,7.647415469869591,3.2406489744512106,2.0
-2.789765978751547,9.854281462158776,4.9109921148029185,0.0
-1.2091184741378243,-3.1563729118143935,0.4367462998413021,6.0
4.907996173810678,-9.225082037383446,10.771673787681644,3.0
3.193425181936056,-10.712773242489712,10.309345700022245,3.0
2.4229699104765077,-6.268044614906637,-7.664485221213464,1.0
-8.864636315998245,6.958663497329399,2.884030216016819,2.0
-2.7115589824333615,10.224955150882902,4.958301260197597,0.0
-1.0593797562574552,-4.056975485970843,1.9195573241807486,6.0
-2.6844230745347324,9.969202020656903,4.195632391919264,0.0
2.3679825121030347,-6.989997670145797,-7.066587130105666,1.0
-7.05590499772663,-4.352618905697932,2.3026743407236507,5.0
-7.867915980572006,5.792173577306059,0.880055011596677,2.0
-0.08270338301857949,-4.391434692277099,1.9029459118940781,6.0
-5.199905200672088,-4.968423449531667,0.4445650050829672,5.0
-6.559317046587698,-4.151739037505888,0.47501615460806595,5.0
5.699846319783702,-9.318554576077101,8.899308730755372,3.0
2.4185583550094805,-7.739598893331925,-6.780472151656863,1.0
-6.090971448621334,-3.9607117925199598,0.16888305460699432,5.0
-2.7104320821199552,-4.9139482198302815,3.451741348484169,6.0
-5.9490549502703525,-5.198540496770791,-0.1149798524564517,5.0
-9.20649916389765,6.983935462271373,1.9926704903848682,2.0
-1.4685323727415567,-3.571438536462526,2.6510846510575945,6.0
-1.1824971870591816,-2.876990560114127,2.8729225454814142,6.0
-6.352789031972384,-2.7265543890788138,0.31444744154696835,5.0
6.6419768836930215,-4.756935136789946,-6.462548275720286,4.0
-6.29158373956166,-4.678759819623485,-1.3118709336164454,5.0
-6.175431859970445,-3.9961127181065357,1.2772779555434062,5.0
-2.1171055603161175,-4.5356466737201,2.2479411531042732,6.0
0.5122210044073634,-6.041745797188829,-6.868924140500487,1.0
-5.9307343835687165,-3.175250426519444,0.0556426873039183,5.0
-7.156691951965765,7.66135622050942,2.131731594925772,2.0
0.9783016216949707,-6.112801622112378,-6.915314029229408,1.0
5.351950641731436,-6.511080604285465,-5.851409975224538,4.0
4.72894547158764,-9.271700670677495,9.525947412207914,3.0
-6.381247483208819,-4.027707675916774,-0.03924688076840066,5.0
-2.555521548922978,9.669073915909154,4.746956959624901,0.0
4.007435371064197,-10.293957531715538,10.186406699642973,3.0
-6.48559344817124,-3.238769313493067,0.09081829933513574,5.0
2.816306413065895,-7.655229995828062,-6.944674115049649,1.0
-8.442499408371932,7.430277538733888,1.7604570098446715,2.0
6.340515771078984,-5.867573278065542,-5.702719010708382,4.0
1.2713936952312173,-6.8426337311367105,-8.232266567382188,1.0
-9.063018761095982,6.900134355080294,2.07720279481038,2.0
2.5928340821261253,-6.736335982056496,-7.577391351801786,1.0
3.685372563082645,-9.013343480023055,9.524965991334977,3.0
1.6402015128690612,-6.396842382910041,-6.840649723916299,1.0
-8.175363766550403,8.073144300625778,1.8109365305976401,2.0
2.712261696712072,-5.696005428336456,-6.987409896512072,1.0
4.734614110363018,-9.246310657370337,9.245497601356863,3.0
-5.794629630752577,-4.177836678333987,0.4897413160348601,5.0
6.454329257036483,-5.9168832354508165,-6.739680922326315,4.0
-1.6081427057806212,-4.33919280101374,2.9847827198856876,6.0
3.994901840895937,-9.402586299553125,8.890307141926618,3.0
-5.907535810569245,-4.275299478994605,0.9304147554582546,5.0
1.07227850331774,-8.069515124531865,-6.551570414656108,1.0
-6.925092346728175,-4.000241538753083,0.5631062819202668,5.0
-6.124256082463354,-3.8326365982321047,0.6821972749293126,5.0
2.2671001435740084,-8.768262599983768,9.325502898553966,3.0
